QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.363263	149.165232	583.530029	1
1	0	3	84	0.000000	0.000000	0.000000	0.000000	-35.362320	149.164993	10.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361100	149.162134	40.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.364709	149.163063	40.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.364281	149.164825	40.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.360767	149.163971	40.000000	1
6	0	0	177	2.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
7	0	3	189	0.000000	0.000000	0.000000	0.000000	-35.362099	149.162933	40.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362217	149.163193	40.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.366936	149.163798	35.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.366455	149.166120	20.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.364643	149.165831	10.000000	1
12	0	3	85	0.000000	0.000000	0.000000	0.000000	-35.363487	149.165623	0.000000	1
