QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	38.161598	-122.454843	488.649994	1
1	0	3	84	0.000000	0.000000	0.000000	0.000000	38.161594	-122.454837	10.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161594	-122.454837	8.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161706	-122.455029	8.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161874	-122.455298	9.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162002	-122.455517	9.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162071	-122.455741	9.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162108	-122.456164	12.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162112	-122.456905	12.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162098	-122.457194	20.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161989	-122.457629	30.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161754	-122.458082	30.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161563	-122.458261	30.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161287	-122.458425	35.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161083	-122.458610	40.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161035	-122.458743	40.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	38.160998	-122.458953	40.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161014	-122.459081	40.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161072	-122.459222	40.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161352	-122.459713	45.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161696	-122.460161	45.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162300	-122.460740	45.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162487	-122.460922	50.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162616	-122.461191	50.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162627	-122.461523	50.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162602	-122.462036	50.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162637	-122.462204	50.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162719	-122.462351	50.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162959	-122.462600	50.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	38.163213	-122.462797	45.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	38.163429	-122.462989	45.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	38.163666	-122.463177	45.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164026	-122.463489	45.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164363	-122.463773	45.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164708	-122.464063	45.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164819	-122.464029	45.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165132	-122.463726	45.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165565	-122.463315	45.000000	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165888	-122.463010	45.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	38.166252	-122.462660	40.000000	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	38.166575	-122.462274	40.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	38.166587	-122.462043	40.000000	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	38.166507	-122.461835	40.000000	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	38.166178	-122.461349	40.000000	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165965	-122.461044	35.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165737	-122.460596	30.000000	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165592	-122.460094	25.000000	1
47	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165457	-122.459799	25.000000	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	38.165149	-122.459455	25.000000	1
49	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164999	-122.459219	25.000000	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164896	-122.458949	20.000000	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164871	-122.458594	20.000000	1
52	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164871	-122.458144	20.000000	1
53	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164843	-122.457942	20.000000	1
54	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164666	-122.457587	20.000000	1
55	0	3	16	0.000000	0.000000	0.000000	0.000000	38.164440	-122.457318	15.000000	1
56	0	3	16	0.000000	0.000000	0.000000	0.000000	38.163740	-122.456835	15.000000	1
57	0	3	16	0.000000	0.000000	0.000000	0.000000	38.163467	-122.456584	10.000000	1
58	0	3	16	0.000000	0.000000	0.000000	0.000000	38.163126	-122.456193	8.000000	1
59	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162834	-122.455723	7.000000	1
60	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162583	-122.455216	7.000000	1
61	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162409	-122.454630	7.000000	1
62	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162357	-122.454053	7.000000	1
63	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162264	-122.453650	7.000000	1
64	0	3	16	0.000000	0.000000	0.000000	0.000000	38.162008	-122.453247	6.000000	1
65	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161902	-122.453161	6.000000	1
66	0	3	16	0.000000	0.000000	0.000000	0.000000	38.161522	-122.452933	6.000000	1
67	0	3	16	0.000000	0.000000	0.000000	0.000000	38.160956	-122.452720	6.000000	1
68	0	3	16	0.000000	0.000000	0.000000	0.000000	38.160056	-122.452386	6.000000	1
69	0	3	16	0.000000	0.000000	0.000000	0.000000	38.158902	-122.451966	5.000000	1
70	0	3	16	0.000000	0.000000	0.000000	0.000000	38.158743	-122.452011	5.000000	1
71	0	3	16	0.000000	0.000000	0.000000	0.000000	38.158673	-122.452207	5.000000	1
72	0	3	16	0.000000	0.000000	0.000000	0.000000	38.158724	-122.452461	5.000000	1
73	0	3	16	0.000000	0.000000	0.000000	0.000000	38.158875	-122.452589	5.000000	1
